"","id","date","trial","trialType","correct","catchTrial","rt","initDone","reward","punish","serialnumber","session","trialType2","go","bino"
"776.9941","776","201908120915.mat",105,2,1,0,5.00004429998808,1,0,0,231,22,"bino_nogo",0,1
"776.9942","776","201908120915.mat",108,2,1,0,5.00002929999027,1,0,0,231,22,"bino_nogo",0,1
"776.9943","776","201908120915.mat",109,1,1,0,0.289360299997497,1,1,0,231,22,"bino_go",1,1
"776.9944","776","201908120915.mat",110,1,1,0,0.216015000012703,1,1,0,231,22,"bino_go",1,1
"776.9945","776","201908121243.mat",2,2,0,0,0.000290600000880659,0,0,0,232,23,"bino_nogo",0,1
"776.9946","776","201908121243.mat",5,1,0,0,8.53000092320144e-05,0,0,0,232,23,"bino_go",1,1
"776.9947","776","201908121243.mat",6,1,1,0,0.270500499987975,1,1,0,232,23,"bino_go",1,1
"776.9948","776","201908121243.mat",7,1,1,0,0.241722100006882,1,1,0,232,23,"bino_go",1,1
"776.9949","776","201908121243.mat",9,1,0,0,5.00002860004315,1,0,0,232,23,"bino_go",1,1
"776.9950","776","201908121243.mat",12,2,1,0,5.0021275000181,1,0,0,232,23,"bino_nogo",0,1
"776.9951","776","201908121243.mat",15,1,1,0,0.284120599972084,1,1,0,232,23,"bino_go",1,1
"776.9952","776","201908121243.mat",18,1,1,0,0.16474089998519,1,1,0,232,23,"bino_go",1,1
"776.9953","776","201908121243.mat",21,2,1,0,5.00366629997734,1,0,0,232,23,"bino_nogo",0,1
"776.9954","776","201908121243.mat",22,2,1,0,5.00006359996041,1,0,0,232,23,"bino_nogo",0,1
"776.9955","776","201908121243.mat",26,1,1,0,0.336421100015286,1,1,0,232,23,"bino_go",1,1
"776.9956","776","201908121243.mat",29,2,1,0,5.00004690000787,1,0,0,232,23,"bino_nogo",0,1
"776.9957","776","201908121243.mat",31,1,1,0,0.543611400004011,1,1,0,232,23,"bino_go",1,1
"776.9958","776","201908121243.mat",38,2,1,0,5.00001479999628,1,0,0,232,23,"bino_nogo",0,1
"776.9959","776","201908121243.mat",42,1,1,0,0.190634500002488,1,1,0,232,23,"bino_go",1,1
"776.9960","776","201908121243.mat",46,1,1,0,0.322223600000143,1,1,0,232,23,"bino_go",1,1
"776.9961","776","201908121243.mat",47,1,1,0,0.40490470000077,1,1,0,232,23,"bino_go",1,1
"776.9962","776","201908121243.mat",49,2,1,0,5.00013179995585,1,0,0,232,23,"bino_nogo",0,1
"776.9963","776","201908121243.mat",50,1,1,0,1.38757600000827,1,1,0,232,23,"bino_go",1,1
"776.9964","776","201908121243.mat",51,2,1,0,5.00005269999383,1,0,0,232,23,"bino_nogo",0,1
"776.9965","776","201908121243.mat",54,1,1,0,0.917796899972018,1,1,0,232,23,"bino_go",1,1
"776.9966","776","201908121243.mat",58,1,1,0,0.303738899994642,1,1,0,232,23,"bino_go",1,1
"776.9967","776","201908121243.mat",60,2,1,0,5.00004309997894,1,0,0,232,23,"bino_nogo",0,1
"776.9968","776","201908121243.mat",61,2,1,0,5.00001299998257,1,0,0,232,23,"bino_nogo",0,1
"776.9969","776","201908121243.mat",67,2,1,0,5.00001560000237,1,0,0,232,23,"bino_nogo",0,1
"776.9970","776","201908121243.mat",69,2,1,0,5.00006069999654,1,0,0,232,23,"bino_nogo",0,1
"776.9971","776","201908121243.mat",71,2,1,0,5.00002549996134,1,0,0,232,23,"bino_nogo",0,1
"776.9972","776","201908121243.mat",74,1,1,0,1.07108439999865,1,1,0,232,23,"bino_go",1,1
"776.9973","776","201908121243.mat",75,2,1,0,5.00006399996346,1,0,0,232,23,"bino_nogo",0,1
"776.9974","776","201908121243.mat",79,2,1,0,5.01487969997106,1,0,0,232,23,"bino_nogo",0,1
"776.9975","776","201908121243.mat",86,2,1,0,5.00002629996743,1,0,0,232,23,"bino_nogo",0,1
"776.9976","776","201908121243.mat",87,1,1,0,0.250609499984421,1,1,0,232,23,"bino_go",1,1
"776.9977","776","201908121243.mat",88,2,0,0,8.32999940030277e-05,0,0,0,232,23,"bino_nogo",0,1
"776.9978","776","201908121243.mat",89,2,1,0,5.0000290000462,1,0,0,232,23,"bino_nogo",0,1
"776.9979","776","201908121243.mat",92,2,1,0,5.00003220001236,1,0,0,232,23,"bino_nogo",0,1
"776.9980","776","201908121243.mat",94,2,1,0,5.00059240002884,1,0,0,232,23,"bino_nogo",0,1
"776.9981","776","201908121243.mat",97,1,0,0,9.00000450201333e-05,0,0,0,232,23,"bino_go",1,1
"776.9982","776","201908121243.mat",100,1,0,0,8.06000316515565e-05,0,0,0,232,23,"bino_go",1,1
"776.9983","776","201908121243.mat",116,1,0,0,0.000299800012726337,0,0,0,232,23,"bino_go",1,1
"776.9984","776","201908121243.mat",117,1,0,0,8.09999764896929e-05,0,0,0,232,23,"bino_go",1,1
"776.9985","776","201908141014.mat",5,2,0,0,0.071392499958165,1,0,1,233,24,"bino_nogo",0,1
"776.9986","776","201908141014.mat",6,1,1,0,0.0445200999965891,1,1,0,233,24,"bino_go",1,1
"776.9987","776","201908141014.mat",8,2,0,0,0.112358200014569,1,0,1,233,24,"bino_nogo",0,1
"776.9988","776","201908141014.mat",18,1,1,0,0.156345200026408,1,1,0,233,24,"bino_go",1,1
"776.9989","776","201908141014.mat",19,2,1,0,5.00007310009096,1,0,0,233,24,"bino_nogo",0,1
"776.9990","776","201908141014.mat",21,1,1,0,0.366915900027379,1,1,0,233,24,"bino_go",1,1
"776.9991","776","201908141014.mat",23,1,1,0,0.351513399975374,1,1,0,233,24,"bino_go",1,1
"776.9992","776","201908141014.mat",26,1,1,0,0.842431199969724,1,1,0,233,24,"bino_go",1,1
"776.9993","776","201908141014.mat",36,2,1,0,5.00004269997589,1,0,0,233,24,"bino_nogo",0,1
"776.9994","776","201908141014.mat",38,2,1,0,5.00004180008546,1,0,0,233,24,"bino_nogo",0,1
"776.9995","776","201908141014.mat",39,2,1,0,5.00003669993021,1,0,0,233,24,"bino_nogo",0,1
"776.9996","776","201908141014.mat",41,1,1,0,0.53699819999747,1,1,0,233,24,"bino_go",1,1
"776.9997","776","201908141014.mat",42,2,1,0,5.00121180003043,1,0,0,233,24,"bino_nogo",0,1
"776.9998","776","201908141014.mat",47,1,1,0,0.276660299976356,1,1,0,233,24,"bino_go",1,1
"776.9999","776","201908141014.mat",52,2,1,0,5.00016499997582,1,0,0,233,24,"bino_nogo",0,1
"776.10000","776","201908141014.mat",53,2,1,0,5.00006999995094,1,0,0,233,24,"bino_nogo",0,1
"776.10001","776","201908141014.mat",54,2,1,0,5.00003450002987,1,0,0,233,24,"bino_nogo",0,1
"776.10002","776","201908141014.mat",57,1,1,0,0.330890199984424,1,1,0,233,24,"bino_go",1,1
"776.10003","776","201908141014.mat",60,2,1,0,5.00002629996743,1,0,0,233,24,"bino_nogo",0,1
"776.10004","776","201908141014.mat",61,1,1,0,0.400881799985655,1,1,0,233,24,"bino_go",1,1
"776.10005","776","201908141014.mat",68,1,1,0,0.24130440002773,1,1,0,233,24,"bino_go",1,1
"776.10006","776","201908141014.mat",71,1,1,0,0.301429799990728,1,1,0,233,24,"bino_go",1,1
"776.10007","776","201908141014.mat",72,1,1,0,0.379289499949664,1,1,0,233,24,"bino_go",1,1
"776.10008","776","201908141014.mat",73,2,1,0,5.0000105999643,1,0,0,233,24,"bino_nogo",0,1
"776.10009","776","201908141014.mat",75,1,1,0,0.250418700044975,1,1,0,233,24,"bino_go",1,1
"776.10010","776","201908141014.mat",76,1,1,0,0.211902499897406,1,1,0,233,24,"bino_go",1,1
"776.10011","776","201908141014.mat",81,1,1,0,0.314371099928394,1,1,0,233,24,"bino_go",1,1
"776.10012","776","201908141014.mat",83,2,1,0,5.00000939995516,1,0,0,233,24,"bino_nogo",0,1
"776.10013","776","201908141014.mat",87,2,1,0,5.00001469999552,1,0,0,233,24,"bino_nogo",0,1
"776.10014","776","201908141014.mat",93,1,1,0,0.354252399993129,1,1,0,233,24,"bino_go",1,1
"776.10015","776","201908141014.mat",94,1,1,0,0.840137899969704,1,1,0,233,24,"bino_go",1,1
"776.10016","776","201908141014.mat",95,1,1,0,1.56344940001145,1,1,0,233,24,"bino_go",1,1
"776.10017","776","201908141014.mat",97,2,1,0,5.00003730005119,1,0,0,233,24,"bino_nogo",0,1
"776.10018","776","201908141014.mat",98,2,1,0,5.00004610000178,1,0,0,233,24,"bino_nogo",0,1
"776.10019","776","201908141014.mat",100,1,1,0,0.207278399961069,1,1,0,233,24,"bino_go",1,1
"776.10020","776","201908141014.mat",101,2,1,0,5.00005449994933,1,0,0,233,24,"bino_nogo",0,1
"776.10021","776","201908141014.mat",109,1,1,0,0.221276600030251,1,1,0,233,24,"bino_go",1,1
"776.10022","776","201908141014.mat",110,2,1,0,5.00005840009544,1,0,0,233,24,"bino_nogo",0,1
"776.10023","776","201908141014.mat",112,2,1,0,5.00004820001777,1,0,0,233,24,"bino_nogo",0,1
"776.10024","776","201908141014.mat",117,2,1,0,5.0000163000077,1,0,0,233,24,"bino_nogo",0,1
"776.10025","776","201908141037.mat",4,1,1,0,0.639392200042494,1,1,0,234,25,"bino_go",1,1
"776.10026","776","201908141037.mat",9,1,1,0,0.324150000000373,1,1,0,234,25,"bino_go",1,1
"776.10027","776","201908141037.mat",10,1,1,0,0.230273200082593,1,1,0,234,25,"bino_go",1,1
"776.10028","776","201908141037.mat",11,2,1,0,5.00004429998808,1,0,0,234,25,"bino_nogo",0,1
"776.10029","776","201908141037.mat",16,2,1,0,5.00003979995381,1,0,0,234,25,"bino_nogo",0,1
"776.10030","776","201908141037.mat",18,1,1,0,0.276173999998719,1,1,0,234,25,"bino_go",1,1
"776.10031","776","201908141037.mat",19,2,1,0,5.00003460003063,1,0,0,234,25,"bino_nogo",0,1
"776.10032","776","201908141037.mat",21,1,1,0,0.583864400046878,1,1,0,234,25,"bino_go",1,1
"776.10033","776","201908141037.mat",22,1,1,0,0.210941700031981,1,1,0,234,25,"bino_go",1,1
"776.10034","776","201908141037.mat",24,2,1,0,5.0000652000308,1,0,0,234,25,"bino_nogo",0,1
"776.10035","776","201908141037.mat",31,2,1,0,5.00006380002014,1,0,0,234,25,"bino_nogo",0,1
"776.10036","776","201908141037.mat",32,2,1,0,5.00003709993325,1,0,0,234,25,"bino_nogo",0,1
"776.10037","776","201908141037.mat",33,1,1,0,1.51389840000775,1,1,0,234,25,"bino_go",1,1
"776.10038","776","201908141037.mat",35,2,1,0,5.00002909998875,1,0,0,234,25,"bino_nogo",0,1
"776.10039","776","201908141037.mat",38,1,1,0,0.573254499933682,1,1,0,234,25,"bino_go",1,1
"776.10040","776","201908141037.mat",46,1,1,0,0.585658399970271,1,1,0,234,25,"bino_go",1,1
"776.10041","776","201908141037.mat",47,2,0,0,8.32000514492393e-05,0,0,0,234,25,"bino_nogo",0,1
"776.10042","776","201908141037.mat",52,1,1,0,0.748790899990126,1,1,0,234,25,"bino_go",1,1
"776.10043","776","201908141037.mat",65,2,1,0,5.0011595999822,1,0,0,234,25,"bino_nogo",0,1
"776.10044","776","201908141037.mat",67,2,1,0,5.00004590000026,1,0,0,234,25,"bino_nogo",0,1
"776.10045","776","201908141037.mat",69,2,1,0,5.00002619996667,1,0,0,234,25,"bino_nogo",0,1
"776.10046","776","201908141037.mat",70,1,1,0,0.660928800003603,1,1,0,234,25,"bino_go",1,1
"776.10047","776","201908141037.mat",71,2,1,0,5.00003620004281,1,0,0,234,25,"bino_nogo",0,1
"776.10048","776","201908141037.mat",73,2,1,0,5.00000939995516,1,0,0,234,25,"bino_nogo",0,1
"776.10049","776","201908141037.mat",75,1,1,0,0.327651700004935,1,1,0,234,25,"bino_go",1,1
"776.10050","776","201908141037.mat",77,2,1,0,5.00005569995847,1,0,0,234,25,"bino_nogo",0,1
"776.10051","776","201908141037.mat",80,1,1,0,0.226822299999185,1,1,0,234,25,"bino_go",1,1
"776.10052","776","201908141037.mat",86,2,1,0,5.00003929995,1,0,0,234,25,"bino_nogo",0,1
"776.10053","776","201908141037.mat",88,2,1,0,5.00003510003444,1,0,0,234,25,"bino_nogo",0,1
"776.10054","776","201908141037.mat",91,2,1,0,5.00001339998562,1,0,0,234,25,"bino_nogo",0,1
"776.10055","776","201908141037.mat",95,1,1,0,0.896589900017716,1,1,0,234,25,"bino_go",1,1
"776.10056","776","201908141037.mat",98,2,1,0,5.00004069996066,1,0,0,234,25,"bino_nogo",0,1
"776.10057","776","201908141037.mat",101,1,0,0,8.07999167591333e-05,0,0,0,234,25,"bino_go",1,1
"776.10058","776","201908141037.mat",105,2,1,0,5.00005589995999,1,0,0,234,25,"bino_nogo",0,1
"776.10059","776","201908141037.mat",107,1,1,0,0.54491749999579,1,1,0,234,25,"bino_go",1,1
"776.10060","776","201908141037.mat",110,1,1,0,0.462438100017607,1,1,0,234,25,"bino_go",1,1
"776.10061","776","201908141037.mat",111,1,0,0,8.24999297037721e-05,0,0,0,234,25,"bino_go",1,1
"776.10062","776","201908141037.mat",115,1,1,0,0.876617099973373,1,1,0,234,25,"bino_go",1,1
"776.10063","776","201908141037.mat",117,1,1,0,1.01624530006666,1,1,0,234,25,"bino_go",1,1
"776.10064","776","201908141037.mat",118,2,1,0,5.00002729997505,1,0,0,234,25,"bino_nogo",0,1
"776.10065","776","201908141130.mat",2,1,0,0,0.000223100068978965,0,0,0,235,26,"bino_go",1,1
"776.10066","776","201908141130.mat",3,2,0,0,0.000183500000275671,0,0,0,235,26,"bino_nogo",0,1
"776.10067","776","201908141130.mat",8,1,0,0,0.000122199999168515,0,0,0,235,26,"bino_go",1,1
"776.10068","776","201908141130.mat",9,2,0,0,0.000257599982433021,0,0,0,235,26,"bino_nogo",0,1
"776.10069","776","201908141130.mat",13,2,0,0,0.000139100011438131,0,0,0,235,26,"bino_nogo",0,1
"776.10070","776","201908141130.mat",14,1,0,0,0.000227499986067414,0,0,0,235,26,"bino_go",1,1
"776.10071","776","201908141130.mat",15,2,0,0,0.000137900002300739,0,0,0,235,26,"bino_nogo",0,1
"776.10072","776","201908141130.mat",17,2,0,0,0.000139499898068607,0,0,0,235,26,"bino_nogo",0,1
"776.10073","776","201908141130.mat",21,2,0,0,0.000102300080470741,0,0,0,235,26,"bino_nogo",0,1
"776.10074","776","201908141130.mat",22,1,1,0,1.03124560008291,1,1,0,235,26,"bino_go",1,1
"776.10075","776","201908141130.mat",25,2,1,0,5.00004179996904,1,0,0,235,26,"bino_nogo",0,1
"776.10076","776","201908141130.mat",27,2,1,0,5.00006899994332,1,0,0,235,26,"bino_nogo",0,1
"776.10077","776","201908141130.mat",29,2,1,0,5.00001020007767,1,0,0,235,26,"bino_nogo",0,1
"776.10078","776","201908141130.mat",32,2,1,0,5.00005899998359,1,0,0,235,26,"bino_nogo",0,1
"776.10079","776","201908141130.mat",35,2,0,0,0.0416194999124855,1,0,1,235,26,"bino_nogo",0,1
"776.10080","776","201908141130.mat",38,1,1,0,4.54343439999502,1,1,0,235,26,"bino_go",1,1
"776.10081","776","201908141130.mat",44,1,1,0,0.541077600093558,1,1,0,235,26,"bino_go",1,1
"776.10082","776","201908141130.mat",45,2,1,0,5.00009590003174,1,0,0,235,26,"bino_nogo",0,1
"776.10083","776","201908141130.mat",46,1,1,0,0.607377299922518,1,1,0,235,26,"bino_go",1,1
"776.10084","776","201908141130.mat",47,1,1,0,0.237941600033082,1,1,0,235,26,"bino_go",1,1
"776.10085","776","201908141130.mat",48,1,1,0,0.208123599993996,1,1,0,235,26,"bino_go",1,1
"776.10086","776","201908141130.mat",51,1,1,0,0.292089599999599,1,1,0,235,26,"bino_go",1,1
"776.10087","776","201908141130.mat",55,1,1,0,0.197299699997529,1,1,0,235,26,"bino_go",1,1
"776.10088","776","201908141130.mat",56,2,1,0,5.00004920002539,1,0,0,235,26,"bino_nogo",0,1
"776.10089","776","201908141130.mat",60,1,1,0,0.32918359991163,1,1,0,235,26,"bino_go",1,1
"776.10090","776","201908141130.mat",61,2,1,0,5.00005889998283,1,0,0,235,26,"bino_nogo",0,1
"776.10091","776","201908141130.mat",72,1,1,0,0.597797999973409,1,1,0,235,26,"bino_go",1,1
"776.10092","776","201908141130.mat",80,2,1,0,5.00170250004157,1,0,0,235,26,"bino_nogo",0,1
"776.10093","776","201908141130.mat",81,2,1,0,5.00003740005195,1,0,0,235,26,"bino_nogo",0,1
"776.10094","776","201908141130.mat",82,1,1,0,0.214088600012474,1,1,0,235,26,"bino_go",1,1
"776.10095","776","201908141130.mat",83,1,1,0,0.241922799963504,1,1,0,235,26,"bino_go",1,1
"776.10096","776","201908141130.mat",87,2,1,0,5.00167819997296,1,0,0,235,26,"bino_nogo",0,1
"776.10097","776","201908141130.mat",91,1,1,0,0.281706299982034,1,1,0,235,26,"bino_go",1,1
"776.10098","776","201908141130.mat",93,2,1,0,5.00005839997903,1,0,0,235,26,"bino_nogo",0,1
"776.10099","776","201908141130.mat",94,2,1,0,5.00001439999323,1,0,0,235,26,"bino_nogo",0,1
"776.10100","776","201908141130.mat",95,1,1,0,0.700570499990135,1,1,0,235,26,"bino_go",1,1
"776.10101","776","201908141130.mat",96,1,1,0,0.306065700016916,1,1,0,235,26,"bino_go",1,1
"776.10102","776","201908141130.mat",105,2,1,0,5.0000687999418,1,0,0,235,26,"bino_nogo",0,1
"776.10103","776","201908141130.mat",106,1,1,0,0.38944790000096,1,1,0,235,26,"bino_go",1,1
"776.10104","776","201908141130.mat",114,1,1,0,0.277140600024723,1,1,0,235,26,"bino_go",1,1
"776.10105","776","201908150959.mat",4,2,1,0,5.00008440006059,1,0,0,236,27,"bino_nogo",0,1
"776.10106","776","201908150959.mat",6,2,1,0,5.00005309993867,1,0,0,236,27,"bino_nogo",0,1
"776.10107","776","201908150959.mat",13,1,1,0,0.368355800048448,1,1,0,236,27,"bino_go",1,1
"776.10108","776","201908150959.mat",14,1,1,0,0.225256400066428,1,1,0,236,27,"bino_go",1,1
"776.10109","776","201908150959.mat",17,2,1,0,5.000091599999,1,0,0,236,27,"bino_nogo",0,1
"776.10110","776","201908150959.mat",19,2,1,0,5.0000678000506,1,0,0,236,27,"bino_nogo",0,1
"776.10111","776","201908150959.mat",22,2,1,0,5.00011759996414,1,0,0,236,27,"bino_nogo",0,1
"776.10112","776","201908150959.mat",23,2,1,0,5.00004620000254,1,0,0,236,27,"bino_nogo",0,1
"776.10113","776","201908150959.mat",34,2,1,0,5.00003039999865,1,0,0,236,27,"bino_nogo",0,1
"776.10114","776","201908150959.mat",38,1,1,0,0.225619399920106,1,1,0,236,27,"bino_go",1,1
"776.10115","776","201908150959.mat",39,1,1,0,0.25077040004544,1,1,0,236,27,"bino_go",1,1
"776.10116","776","201908150959.mat",40,2,1,0,5.00002669997048,1,0,0,236,27,"bino_nogo",0,1
"776.10117","776","201908150959.mat",51,1,1,0,0.267706400016323,1,1,0,236,27,"bino_go",1,1
"776.10118","776","201908150959.mat",52,1,1,0,0.20986439997796,1,1,0,236,27,"bino_go",1,1
"776.10119","776","201908150959.mat",53,1,1,0,0.342587699997239,1,1,0,236,27,"bino_go",1,1
"776.10120","776","201908150959.mat",54,1,1,0,0.293659999966621,1,1,0,236,27,"bino_go",1,1
"776.10121","776","201908150959.mat",56,2,1,0,5.00003220001236,1,0,0,236,27,"bino_nogo",0,1
"776.10122","776","201908150959.mat",57,2,1,0,5.0000476000132,1,0,0,236,27,"bino_nogo",0,1
"776.10123","776","201908150959.mat",58,2,1,0,5.0000294999918,1,0,0,236,27,"bino_nogo",0,1
"776.10124","776","201908150959.mat",60,1,1,0,0.199205500073731,1,1,0,236,27,"bino_go",1,1
"776.10125","776","201908150959.mat",65,1,1,0,0.197314199991524,1,1,0,236,27,"bino_go",1,1
"776.10126","776","201908150959.mat",67,1,1,0,0.866028600023128,1,1,0,236,27,"bino_go",1,1
"776.10127","776","201908150959.mat",72,1,1,0,1.90258600004017,1,1,0,236,27,"bino_go",1,1
"776.10128","776","201908150959.mat",80,1,1,0,0.252257199957967,1,1,0,236,27,"bino_go",1,1
"776.10129","776","201908150959.mat",84,2,1,0,5.00005400006194,1,0,0,236,27,"bino_nogo",0,1
"776.10130","776","201908150959.mat",86,2,1,0,5.0000131999841,1,0,0,236,27,"bino_nogo",0,1
"776.10131","776","201908150959.mat",88,2,1,0,5.00003230001312,1,0,0,236,27,"bino_nogo",0,1
"776.10132","776","201908150959.mat",92,1,1,0,0.216686300002038,1,1,0,236,27,"bino_go",1,1
"776.10133","776","201908150959.mat",94,2,1,0,5.00002639996819,1,0,0,236,27,"bino_nogo",0,1
"776.10134","776","201908150959.mat",95,1,1,0,0.647318099974655,1,1,0,236,27,"bino_go",1,1
"776.10135","776","201908150959.mat",96,1,1,0,0.240192600060254,1,1,0,236,27,"bino_go",1,1
"776.10136","776","201908150959.mat",98,1,1,0,0.305022399988957,1,1,0,236,27,"bino_go",1,1
"776.10137","776","201908150959.mat",101,2,1,0,5.0000136999879,1,0,0,236,27,"bino_nogo",0,1
"776.10138","776","201908150959.mat",104,1,1,0,0.602221300010569,1,1,0,236,27,"bino_go",1,1
"776.10139","776","201908150959.mat",106,1,1,0,0.552319500013255,1,1,0,236,27,"bino_go",1,1
"776.10140","776","201908150959.mat",107,2,1,0,5.00007079995703,1,0,0,236,27,"bino_nogo",0,1
"776.10141","776","201908150959.mat",108,1,1,0,0.235740099917166,1,1,0,236,27,"bino_go",1,1
"776.10142","776","201908150959.mat",110,2,1,0,5.00003659992944,1,0,0,236,27,"bino_nogo",0,1
"776.10143","776","201908150959.mat",113,2,1,0,5.00003760005347,1,0,0,236,27,"bino_nogo",0,1
"776.10144","776","201908150959.mat",114,2,1,0,5.00032039999496,1,0,0,236,27,"bino_nogo",0,1
"776.10145","776","201908151329.mat",6,1,0,0,0.000145499943755567,0,0,0,237,28,"bino_go",1,1
"776.10146","776","201908151329.mat",7,1,0,0,0.000334099982865155,0,0,0,237,28,"bino_go",1,1
"776.10147","776","201908151329.mat",9,1,0,0,8.52999510243535e-05,0,0,0,237,28,"bino_go",1,1
"776.10148","776","201908151329.mat",12,2,0,0,8.05000308901072e-05,0,0,0,237,28,"bino_nogo",0,1
"776.10149","776","201908151329.mat",13,2,0,0,7.97000247985125e-05,0,0,0,237,28,"bino_nogo",0,1
"776.10150","776","201908151329.mat",15,2,0,0,8.01000278443098e-05,0,0,0,237,28,"bino_nogo",0,1
"776.10151","776","201908151329.mat",16,2,0,0,8.14999220892787e-05,0,0,0,237,28,"bino_nogo",0,1
"776.10152","776","201908151329.mat",20,2,0,0,0.000193499960005283,0,0,0,237,28,"bino_nogo",0,1
"776.10153","776","201908151329.mat",26,2,0,0,9.46000218391418e-05,0,0,0,237,28,"bino_nogo",0,1
"776.10154","776","201908151329.mat",28,1,0,0,8.11999198049307e-05,0,0,0,237,28,"bino_go",1,1
"776.10155","776","201908151329.mat",34,2,0,0,8.56000697240233e-05,0,0,0,237,28,"bino_nogo",0,1
"776.10156","776","201908151329.mat",36,1,0,0,0.000218200031667948,0,0,0,237,28,"bino_go",1,1
"776.10157","776","201908151329.mat",38,1,0,0,8.31999350339174e-05,0,0,0,237,28,"bino_go",1,1
"776.10158","776","201908151329.mat",40,1,0,0,7.95999076217413e-05,0,0,0,237,28,"bino_go",1,1
"776.10159","776","201908151329.mat",43,2,0,0,8.21000430732965e-05,0,0,0,237,28,"bino_nogo",0,1
"776.10160","776","201908151329.mat",48,1,0,0,8.02000286057591e-05,0,0,0,237,28,"bino_go",1,1
"776.10161","776","201908151329.mat",52,2,0,0,8.18000407889485e-05,0,0,0,237,28,"bino_nogo",0,1
"776.10162","776","201908151329.mat",56,1,0,0,8.610007353127e-05,0,0,0,237,28,"bino_go",1,1
"776.10163","776","201908151329.mat",61,2,0,0,8.0699915997684e-05,0,0,0,237,28,"bino_nogo",0,1
"776.10164","776","201908151329.mat",62,1,0,0,0.000117000075988472,0,0,0,237,28,"bino_go",1,1
"776.10165","776","201908151329.mat",65,1,0,0,7.96999083831906e-05,0,0,0,237,28,"bino_go",1,1
"776.10166","776","201908151329.mat",66,1,0,0,0.000202800030820072,0,0,0,237,28,"bino_go",1,1
"776.10167","776","201908151329.mat",67,1,0,0,9.12999967113137e-05,0,0,0,237,28,"bino_go",1,1
"776.10168","776","201908151329.mat",71,1,0,0,8.06000316515565e-05,0,0,0,237,28,"bino_go",1,1
"776.10169","776","201908151329.mat",75,1,0,0,8.610007353127e-05,0,0,0,237,28,"bino_go",1,1
"776.10170","776","201908151329.mat",76,1,0,0,8.29000491648912e-05,0,0,0,237,28,"bino_go",1,1
"776.10171","776","201908151329.mat",80,1,1,0,0.106148699996993,1,1,0,237,28,"bino_go",1,1
"776.10172","776","201908151329.mat",81,2,0,0,0.133372299955226,1,0,1,237,28,"bino_nogo",0,1
"776.10173","776","201908151329.mat",83,1,1,0,0.137942300061695,1,1,0,237,28,"bino_go",1,1
"776.10174","776","201908151329.mat",84,2,0,0,0.121557600097731,1,0,1,237,28,"bino_nogo",0,1
"776.10175","776","201908151329.mat",85,1,1,0,0.124493200099096,1,1,0,237,28,"bino_go",1,1
"776.10176","776","201908151329.mat",91,2,0,0,8.04999144747853e-05,0,0,0,237,28,"bino_nogo",0,1
"776.10177","776","201908151329.mat",93,2,0,0,8.09000339359045e-05,0,0,0,237,28,"bino_nogo",0,1
"776.10178","776","201908151329.mat",94,2,0,0,0.000399000011384487,0,0,0,237,28,"bino_nogo",0,1
"776.10179","776","201908151329.mat",99,1,0,0,0.000151799991726875,0,0,0,237,28,"bino_go",1,1
"776.10180","776","201908151329.mat",104,2,0,0,8.19000415503979e-05,0,0,0,237,28,"bino_nogo",0,1
"776.10181","776","201908151329.mat",107,2,0,0,0.000832899939268827,0,0,0,237,28,"bino_nogo",0,1
"776.10182","776","201908151329.mat",108,2,0,0,0.00156070000957698,0,0,0,237,28,"bino_nogo",0,1
"776.10183","776","201908151329.mat",110,2,0,0,0.136208700016141,1,0,1,237,28,"bino_nogo",0,1
"776.10184","776","201908151329.mat",113,2,1,0,5.00003679993097,1,0,0,237,28,"bino_nogo",0,1
"776.10185","776","201908151355.mat",4,2,1,0,5.00001049996354,1,0,0,238,29,"bino_nogo",0,1
"776.10186","776","201908151355.mat",6,2,1,0,5.00044570001774,1,0,0,238,29,"bino_nogo",0,1
"776.10187","776","201908151355.mat",7,2,1,0,5.00001940003131,1,0,0,238,29,"bino_nogo",0,1
"776.10188","776","201908151355.mat",16,1,1,0,0.207372999982908,1,1,0,238,29,"bino_go",1,1
"776.10189","776","201908151355.mat",19,2,1,0,5.00001399999019,1,0,0,238,29,"bino_nogo",0,1
"776.10190","776","201908151355.mat",20,1,1,0,0.205190600012429,1,1,0,238,29,"bino_go",1,1
"776.10191","776","201908151355.mat",22,1,1,0,0.310462799970992,1,1,0,238,29,"bino_go",1,1
"776.10192","776","201908151355.mat",23,2,1,0,5.00004149996676,1,0,0,238,29,"bino_nogo",0,1
"776.10193","776","201908151355.mat",27,1,0,0,9.83999343588948e-05,0,0,0,238,29,"bino_go",1,1
"776.10194","776","201908151355.mat",28,1,0,0,8.07999167591333e-05,0,0,0,238,29,"bino_go",1,1
"776.10195","776","201908151355.mat",31,2,0,0,8.40999418869615e-05,0,0,0,238,29,"bino_nogo",0,1
"776.10196","776","201908151355.mat",36,2,0,0,0.000126699917018414,0,0,0,238,29,"bino_nogo",0,1
"776.10197","776","201908151355.mat",37,2,1,0,5.00003600004129,1,0,0,238,29,"bino_nogo",0,1
"776.10198","776","201908151355.mat",38,1,1,0,1.1629694000585,1,1,0,238,29,"bino_go",1,1
"776.10199","776","201908151355.mat",42,2,1,0,5.00010509998538,1,0,0,238,29,"bino_nogo",0,1
"776.10200","776","201908151355.mat",43,2,1,0,5.00000880006701,1,0,0,238,29,"bino_nogo",0,1
